Address,City,State,Zip_code,LAT,LON
1526 North Loop W,Houston,TX,77018,29.80042328,-95.36269143
15327 Wallisville Road,Houston,TX,77049,29.81145946,-95.4387751
1945 El Dorado Blvd,Houston,TX,77062,29.82195143,-95.31711481
19740 Saums Road,Houston,TX,77084,29.70221842,-95.49766093
2701 Yale Street,Houston,TX,77008,29.61351819,-95.31692149
2767 Gessner Drive,Houston,TX,77080,29.80012988,-95.49801174
3619 Old Spanish Trail,Houston,TX,77021,29.98814786,-95.4103484
4044 W. Fuqua St,Houston,TX,77045,29.90279631,-95.49692259
4317 Lockwood Drive,Houston,TX,77026,29.71548285,-95.64521464
4435 Cypress Creek Pkwy,Houston,TX,77068,29.86968005,-95.64373219
5010 Aldine Mail Rd,Houston,TX,77039,29.73778997,-95.50597156
6050 Hillcroft Avenue,Houston,TX,77081,29.87809539,-95.48553383
611 W. Little York Road,Houston,TX,77091,29.69959862,-95.26267513
6420 Westheimer Road,Houston,TX,77057,29.85176007,-95.55403793
6904 Highway 6 N,Houston,TX,77084,29.80292183,-95.21591703
7195 Hwy 6 South,Houston,TX,77083,29.85014948,-95.35535745
7750 W. Tidwell Rd,Houston,TX,77040,29.90410885,-95.37648408
7904 Long Point Road,Houston,TX,77055,29.77345577,-95.42469804
8787 Tidwell Rd,Houston,TX,77028,29.65731691,-95.55587531
9011 W Sam Houston Parkway N,Houston,TX,77064,29.82841169,-95.37859993
919 Federal Rd,Houston,TX,77015,29.68160518,-95.28552795
9227 Cullen Blvd,Houston,TX,77051,29.68932131,-97.20617708
95 E Crosstimbers Street,Houston,TX,77022,30.01983365,-97.56418573
9510 Main Street,Houston,TX,77025,30.00513691,-96.97658063
9922 Beechnut St,Houston,TX,77036,32.82321371,-96.99247642
3130 FM 1960 Rd. W,Humble,TX,77338,30.53014507,-96.95844007
9435 FM 1960 Road,Humble,TX,77338,32.83210527,-95.26983652
777 N.E. Loop 820,Hurst,TX,76053,32.84727232,-95.7517767
1500 Knowles Drive,Hutto,TX,78634,32.91831063,-97.2577685
1717 N. Story Rd,Irving,TX,75061,31.96209383,-97.71613245
2959 N. Belt Line Road,Irving,TX,75062,29.76846498,-97.78672227
7990 N Macarthur Blvd,Irving,TX,75063,32.89954697,-97.85597635
411 S. Jackson,Jacksonville,TX,75766,31.10960903,-95.23072833
908 S. Mason Road,Katy,TX,77450,31.08605634,-97.86196385
1941 S. Main St,Keller,TX,76248,27.51330582,-95.0332004
1912 East Veterans Memorial Boulevard,Killeen,TX,76541,30.05010972,-97.10857615
3408 West Stan Schlueter Loop,Killeen,TX,76549,30.00976086,-99.47261559
400 S. 14th Street,Kingsville,TX,78363,29.65228537,-99.47600962
1712 Kingwood Drive,Kingwood,TX,77339,31.60449201,-99.47261188
20925 Interstate Highway 35,Kyle,TX,78640,27.50651501,-102.3677643
1450 Fairmont Parkway,La Porte,TX,77571,27.47356653,-97.03291695
1133 North Loop E340,Lacy Lakeview,TX,76705,27.57304277,-96.96869213
2319 Guadalupe,Laredo,TX,78043,33.58402168,-95.38960697
2602 S. Zapata Hwy,Laredo,TX,78046,33.04213166,-96.88630458
7605 McPherson Drive,Laredo,TX,78041,33.01013821,-97.66829837
904 College Avenue,Levelland,TX,79336,32.47203384,-94.74535149
1502 W Main St,Lewisville,TX,75067,33.17819711,-101.8471126
733 Hebron Parkway,Lewisville,TX,75057,29.85651387,-101.8702948
3222 South Main Street,Lindale,TX,75771,32.53880388,-101.9225757
2801 Eldorado Pwky E,Little Elm,TX,75068,33.54893942,-101.9558942
1908 S. Colorado Street,Lockhart,TX,78644,33.59478047,-101.9872288
2407 Judson Road,Longview,TX,75605,33.54815641,-101.9222525
1208 50th Street,Lubbock,TX,79412,33.57768484,-101.8705404
215 University Avenue,Lubbock,TX,79415,33.51962331,-94.71956743
5004 Slide Road,Lubbock,TX,79414,33.52118279,-95.74407878
6411 19th Street,Lubbock,TX,79407,33.52230741,-97.15032699
7601 82nd Street,Lubbock,TX,79424,31.33396471,-98.26708809
7823 Slide Road,Lubbock,TX,79424,30.21787462,-94.34947368
7902 S. University,Lubbock,TX,79423,32.59305379,-98.2204895
205 S. Timberland Drive,Lufkin,TX,75901,30.61043942,-96.63970014
17725 FM 1488 Road,Magnolia,TX,77354,32.53837259,-96.66225843
1701 North Highway 157,Mansfield,TX,76063,26.23876847,-96.61180195
1601 Ollie Lane,Marble Falls,TX,78654,33.2169594,-96.64471318
"700 East End Boulevard, South",Marshall,TX,75670,33.1679622,-102.1370515
707 Nolana,McAllen,TX,78504,32.79466035,-102.1305672
2030 W. University Dr,McKinney,TX,75071,32.82247581,-96.98314681
2920 W. Eldorado Parkway,McKinney,TX,75070,32.00265124,-98.3163289
2118 N Galloway Ave,Mesquite,TX,75150,32.03697202,-95.52683331
4400 Gus Thomasson Rd,Mesquite,TX,75150,32.47708748,-94.96861864
1814 N. Midland Drive,Midland,TX,79707,26.21361647,-94.65273061
4727 N. Midkiff Drive,Midland,TX,79705,29.59515116,-94.40909672
600 Silken Crossing,Midlothian,TX,76065,33.14711461,-98.07970691
901 East Highway 83,Mission,TX,78572,31.6314755,-97.23877486
2210 Texas Parkway,Missouri City,TX,77489,33.47212747,-102.3286712
1001 South Jefferson,Mount Pleasant,TX,75455,29.7303523,-102.3936461
3007 North Street,Nacogdoches,TX,75965,32.85091513,-95.64909745
705 N. McCoy Boulevard,New Boston,TX,75570,31.87718204,-100.971923
240 FM 306,New Braunfels,TX,78130,31.85425755,-95.15967824
5651 Rufe Snow Dr,North Richland Hills,TX,76180,31.75301562,-95.13347336
1520 John Ben Shepperd Parkway,Odessa,TX,79761,35.560868,-95.21871824
"1713 N. County Road, W",Odessa,TX,79763,29.64992282,-95.37706822
1711 W Palestine Ave,Palestine,TX,75801,29.66364805,-95.28631507
2201 N. Hobart Street,Pampa,TX,79065,29.69079962,-103.4839546
5449 Fairmont Pkwy,Pasadena,TX,77505,29.55599738,-98.17325075
6839 Spencer Highway,Pasadena,TX,77505,29.57148199,-101.7260791
802 W Southmore Ave,Pasadena,TX,77502,31.40359083,-96.73363258
10034 Broadway Street,Pearland,TX,77584,26.19285193,-96.68335768
2002 Main St,Pearland,TX,77581,34.18415522,-96.76789705
5102 S. Cedar Street,Pecos,TX,79772,33.02001717,-96.77064755
904 E. Business Highway 83,Pharr,TX,78577,33.01815924,-96.83615085
1900 W Fifth St,Plainview,TX,79072,33.00282308,-96.79696152
1504 Custer Rd,Plano,TX,75075,33.0585249,-93.98677305
2301 East 14th Street,Plano,TX,75074,33.07567386,-97.30789399
401 Coit Road,Plano,TX,75075,33.09617061,-96.81224487
6301 Coit Road,Plano,TX,75024,29.95382566,-96.69210096
7100 Corporate Drive,Plano,TX,75024,27.8957239,-95.84675429
8609 Ohio Drive,Plano,TX,75024,32.53168105,-98.7915027
3650 Highway 365,Port Arthur,TX,77642,32.94524186,-95.78982403
2020 Hwy 181,Portland,TX,78374,29.69459766,-95.74676302
143 East Ovilla Rd,Red Oak,TX,75154,26.36510793,-97.68591726
1776 E Belt Line Rd,Richardson,TX,75081,29.5594104,-97.65692326
26636 FM 1093 W,Richmond,TX,77406,29.54484595,-96.56609242
4580 East Highway 83,Rio Grande City,TX,78582,30.51763297,-100.4501864
3620 Avenue H,Rosenberg,TX,77471,30.48299296,-100.4422168
3802 FM 762,Rosenberg,TX,77469,32.90745011,-98.72589544
404 W Palm Valley Blvd,Round Rock,TX,78664,31.47224383,-98.51183803
641 Louis Henna Blvd,Round Rock,TX,78664,31.44264871,-98.59283894
3612 Highway 66,Rowlett,TX,75088,29.48613087,-100.4501864
1402 North Bryant Blvd,San Angelo,TX,76903,29.55077577,-100.4422168
1801 S. Bryant Boulevard,San Angelo,TX,76903,29.31508259,-98.72589544
11719 Alamo Ranch Parkway,San Antonio,TX,78253,31.47224383,-98.51183803
12050 Blanco Road,San Antonio,TX,78216,31.44264871,-98.59283894
12530 SW Loop 410,San Antonio,TX,78211,29.48613087,-100.4501864
12530 SW Loop 410,San Antonio,TX,78211,29.48613087,-98.38291183
1402 North Bryant Blvd,San Angelo,TX,76903,29.55077577,-98.47036598
1801 S. Bryant Boulevard,San Angelo,TX,76903,29.31508259,-98.43990316
11719 Alamo Ranch Parkway,San Antonio,TX,78253,29.56979163,-98.5346747
12050 Blanco Road,San Antonio,TX,78216,29.60901735,-98.44111568
12530 SW Loop 410,San Antonio,TX,78211,29.36435286,-98.38291183
14076 Nacogdoches Road,San Antonio,TX,78247,29.35652885,-98.47036598
1602 Loop 1604 E,San Antonio,TX,78232,29.57775241,-98.43990316
2110 Goliad Rd,San Antonio,TX,78223,29.56979163,-98.5346747
2510 S.W. Military Drive,San Antonio,TX,78224,29.60901735,-98.44111568
2907 Thousand Oaks Drive,San Antonio,TX,78247,29.36435286,-98.38291183
2907 Thousand Oaks Drive,San Antonio,TX,78247,29.36435286,-98.62316574
14076 Nacogdoches Road,San Antonio,TX,78247,29.35652885,-98.55572098
1602 Loop 1604 E,San Antonio,TX,78232,29.57775241,-98.38884648
2110 Goliad Rd,San Antonio,TX,78223,29.46662545,-98.58743334
2510 S.W. Military Drive,San Antonio,TX,78224,29.43100488,-98.38596814
2907 Thousand Oaks Drive,San Antonio,TX,78247,29.51041477,-98.62316574
3213 Wurzvach Rd,San Antonio,TX,78238,29.56445533,-98.55572098
4711 W. Commerce St,San Antonio,TX,78237,29.39834917,-98.38884648
5109 Walzem Road,San Antonio,TX,78218,29.46662545,-98.58743334
5211 De Zavala,San Antonio,TX,78249,29.43100488,-98.38596814
5315 Rigsby Avenue,San Antonio,TX,78222,29.51041477,-98.62316574
5315 Rigsby Avenue,San Antonio,TX,78222,29.51041477,-98.35746642
3213 Wurzvach Rd,San Antonio,TX,78238,29.56445533,-98.62908705
4711 W. Commerce St,San Antonio,TX,78237,29.39834917,-98.49940322
5109 Walzem Road,San Antonio,TX,78218,29.48219077,-98.65361597
5211 De Zavala,San Antonio,TX,78249,29.4039185,-98.63684307
5315 Rigsby Avenue,San Antonio,TX,78222,29.50863811,-98.35746642
6635 FM 78,San Antonio,TX,78244,29.41776029,-98.62908705
"6807 Military Drive, W",San Antonio,TX,78227,29.51880788,-98.49940322
7009 San Pedro Avenue,San Antonio,TX,78216,29.48219077,-98.65361597
8270 Marbach Rd,San Antonio,TX,78227,29.4039185,-98.63684307
8280 Bandera Rd,San Antonio,TX,78250,29.50863811,-98.35746642
8280 Bandera Rd,San Antonio,TX,78250,29.50863811,-98.57287992
6635 FM 78,San Antonio,TX,78244,29.41776029,-98.41105347
"6807 Military Drive, W",San Antonio,TX,78227,29.51880788,-98.66559079
7009 San Pedro Avenue,San Antonio,TX,78216,29.51928391,-97.63592311
8270 Marbach Rd,San Antonio,TX,78227,29.51930338,-97.92440933
8280 Bandera Rd,San Antonio,TX,78250,29.48399882,-98.27973434
8510 Fredericksburg Rd,San Antonio,TX,78229,26.14532868,-96.60787552
8727 Perrin Beitel,San Antonio,TX,78217,29.88472932,-94.18203068
9160 Grissom Road,San Antonio,TX,78251,29.59883977,-97.16876149
1120 S. Business 77,San Benito,TX,78586,33.68376837,-97.1161167
660 E. Hopkins Street,San Marcos,TX,78666,30.34206362,-95.16497268
17397 IH 35 North,Schertz,TX,78154,26.10775948,-95.44793071
4214 N. Highway 75,Sherman,TX,75090,32.94129255,-95.58136928
"815 Highway 96, S",Silsbee,TX,77656,30.23126837,-95.60046988
3201 Padre Boulevard,South Padre Island,TX,78597,30.07042257,-95.68159194
101 North Kimball Avenue,Southlake,TX,76092,29.63943761,-95.59843188
14709 US Highway 59,Splendora,TX,77372,29.5906271,-97.35784974
2058 FM 2920,Spring,TX,77388,29.60177863,-94.08009312
12570 Southwest Freeway,Stafford,TX,77477,33.12614205,-94.93974912
3501 Highway 6,Sugar Land,TX,77478,31.10099076,-95.45217161
4950 Highway 90A,Sugar Land,TX,77498,33.43601944,-95.27328096
900 Gilmer Street,Sulphur Springs,TX,75482,29.39520342,-95.2647112
10 South 31st Street,Temple,TX,76504,30.1268459,-95.30771365
2839 New Boston Road,Texarkana,TX,75501,32.31100817,-98.28891242
3013 Palmer Highway,Texas City,TX,77590,32.3459862,-99.7651772
630 Sawdust Rd,The Woodlands,TX,77380,32.27417143,-96.99350023
3630 Troup Highway,Tyler,TX,75703,29.5452161,-97.1863419
450 S Southeast Loop 323,Tyler,TX,75702,29.22060613,-96.84075201
6901 South Broadway,Tyler,TX,75703,28.80613863,-97.79659
213 Pat Booker Rd,Universal City,TX,78148,31.53046542,-97.99470024
2221 East Main Street,Uvalde,TX,78801,32.4185454,-93.75505029
1010 E. Rio Grande,Victoria,TX,77901,32.73652,-98.52680565
1030 N. Valley Mills Road,Waco,TX,76710,26.16015203,-96.54463039
1209 N. Highway 77,Waxahachie,TX,75165,30.09412845,-111.7868424
104 Cleburne Ave,Weatherford,TX,76086,33.95181506,-111.8916331
421 West Business Highway 83,Weslaco,TX,78596,33.00868855,-112.0159927
2207 West Mac Arthur Drive,West Orange,TX,77630,40.37436488,-113.0748281
2810 Central Freeway,Wichita Falls,TX,76306,40.88434394,-112.0261974
413 South Hwy. 78,Wylie,TX,75098,41.4915572,-111.8721961
439 East State Road,American Fork,UT,84003,37.6807269,-111.4137414
495 South 500 West,Bountiful,UT,84010,41.12239488,-111.9867869
955 South Main Street,Brigham City,UT,84302,40.52677318,-111.9774598
895 West 200 North,Cedar City,UT,84720,40.49704656,-111.8353046
609 North Main Street,Clearfield,UT,84015,40.66583517,-111.8324114
674 East 12300 South,Draper,UT,84020,41.07116733,-112.09182
884 South Main,Heber City,UT,84032,40.38674956,-111.9727547
4761 South 4015 West,Kearns,UT,84118,41.73912219,-111.9743412
747 North Main,Layton,UT,84041,40.69552,-111.6987474
196 South 850 East,Lehi,UT,84043,41.24352633,-111.756379
95 East 400 North,Logan,UT,84321,41.19703982,-110.8217007
3540 South 8400 West,Magna,UT,84044,40.30517898,-111.6591733
1216 Grant Avenue,Ogden,UT,84404,40.029447,-112.1018225
3642 South Riverdale Rd,Ogden,UT,84405,39.60178513,-111.9402868
433 North State Street,Orem,UT,84057,40.220295,-112.0261741
1342 West Turf Farm,Payson,UT,84651,38.75007602,-113.5646291
130 North Carbonville Road,Price,UT,84501,40.52215346,-111.9391077
1034 South University Avenue,Provo,UT,84601,41.16431076,-111.9403333
950 West 1250 South,Richfield,UT,84701,37.10991127,-111.85376
1827 West 12600 South,Riverton,UT,84065,40.77212523,-111.9391474
5445 South 1900 West,Roy,UT,84067,40.66752257,-111.8099513
877 East George Blvd,Saint George,UT,84770,40.72604077,-111.8893181
132 North Redwood Road,Salt Lake City,UT,84116,40.71796031,-111.8747535
1765 West 4700 South,Salt Lake City,UT,84118,40.69973585,-111.8342191
2045 South 1300 East,Salt Lake City,UT,84105,40.68709907,-111.8735711
2450 South Redwood Road,Salt Lake City,UT,84119,40.76080933,-111.6549185
2930 East 3300 South,Salt Lake City,UT,84109,40.62600913,-112.2984312
3890 South State Street,Salt Lake City,UT,84115,40.58075309,-109.5525357
555 East 400 South,Salt Lake City,UT,84102,40.12300552,-111.9380955
6890 Highland Drive,Salt Lake City,UT,84121,40.54586968,-111.9800015
653 East 9400 South,Sandy,UT,84070,40.44859411,-111.9830589
1045 North Main Street,Spanish Fork,UT,84660,40.58783182,-77.13637297
737 North Main,Tooele,UT,84074,40.62329337,-77.14200988
1260 West 500 South,Vernal,UT,84078,40.69651354,-77.08302119
1680 West 9000 South,West Jordan,UT,84088,38.7720956,-77.2024567
3743 Jordan Landing Blvd,West Jordan,UT,84088,38.81771883,-77.1280611
3865 West 3500 South,West Valley,UT,84120,38.75298842,-77.47890484
5890 Kingstowne Center,Alexandria,VA,22315,38.83173165,-77.46628452
6227 Little River Turnpike,Alexandria,VA,22312,38.89645986,-77.12755169
7521 Richmond Hwy,Alexandria,VA,22306,39.0230591,-79.509909
7450 Little River Turnpike,Annandale,VA,22003,37.75840079,-82.7837687
4901 Lee Hwy,Arlington,VA,22207,38.85099642,-82.16043457
43951 Farmwell Hunt Plaza,Ashburn,VA,20147,37.32929019,-77.27044169
806-A England St,Ashland,VA,23005,36.85996136,-78.49409662
5711 Columbia Pike,Baileys Crossroads,VA,22041,36.6248461,-76.23946586
882 E. Main Street,Bedford,VA,24523,38.79456667,-76.26841671
606 Wood Avenue,Big Stone Gap,VA,24219,38.05920678,-76.40352012
2037 Lee Highway,Bristol,VA,24201,36.71853803,-77.41382023
9402 Old Burke Lake Rd,Burke,VA,22015,36.77750616,-77.50147379
1705 N. Emmet Street,Charlottesville,VA,22901,36.86320455,-80.42028618
139 Battlefield Blvd. S,Chesapeake,VA,23322,37.35680752,-79.91758702
2212 S. Military Hwy,Chesapeake,VA,23320,37.37213602,-77.41137184
3148 Western Branch Blvd,Chesapeake,VA,23321,37.1639807,-79.99191522
12321 Jefferson Davis Highway,Chester,VA,23831,36.72724194,-77.99865726
10310 Iron Bridge Road,Chesterfield,VA,23832,37.25531714,-79.39994636
"200 Peppers Ferry Road, N.E",Christiansburg,VA,24073,37.78215671,-79.40485569
3500 Virginia Avenue,Collinsville,VA,24078,38.4666765,-77.31625299
1620 Boulevard,Colonial Heights,VA,23834,36.59261459,-77.54243581
810 South Craig Avenue,Covington,VA,24426,36.61295601,-78.40180651
1106 S Main St,Culpeper,VA,22701,38.57351245,-76.94550313
604 Memorial Drive,Danville,VA,24541,36.70396386,-77.473258
762 Piney Forest Road,Danville,VA,24540,37.27372073,-77.50202181
17450 Jefferson Davis Hwy,Dumfries,VA,22026,36.67056398,-78.18426324
107 Cloverleaf Drive,Emporia,VA,23847,38.31833208,-77.61050295
2005 S Main St,Farmville,VA,23901,38.23466566,-80.88232668
1290 Armory Drive,Franklin,VA,23851,38.91050229,-76.52895066
302 Hanson Avenue,Fredericksburg,VA,22401,38.79326497,-76.36489573
5412 Jefferson Davis Highway,Fredericksburg,VA,22407,36.69011016,-76.31427726
807 John Marshall Highway,Front Royal,VA,22630,37.39098341,-76.3581511
7600 Linton Hall Road,Gainesville,VA,20155,37.02597917,-78.90860354
1122 E. Stuart Drive,Galax,VA,24333,37.03830857,-78.85554302
6975 George Washington Mem. Hwy,Gloucester,VA,23061,37.04352261,-77.30585598
1101 W. Pembroke Ave,Hampton,VA,23661,38.43092385,-77.07817904
1603 E. Pembroke Ave,Hampton,VA,23663,38.44155186,-82.04568492
207 W. Mercury Blvd,Hampton,VA,23669,37.28084314,-79.43570399
2160 John Wayland Highway,Harrisonburg,VA,22801,38.33866626,-79.23428752
891 Cantrell Avenue,Harrisonburg,VA,22801,36.90209373,-79.18358787
3011 Oaklawn Boulevard,Hopewell,VA,23860,37.77844358,-79.11889227
5400 James Madison Parkway,King George,VA,22485,37.34467471,-77.47300105
23 Elliott Street,Lebanon,VA,24266,37.36992859,-77.51422029
100 Walker Street,Lexington,VA,24450,37.44154101,-81.5080256
20250 Timberlake Road,Lynchburg,VA,24502,38.73733387,-79.87712017
2301 Wards Road,Lynchburg,VA,24502,38.78881907,-77.34228615
117 Lakeview Drive,Madison Heights,VA,24572,36.83975286,-77.58455611
10036 Dumfries Rd,Manassas,VA,20110,36.65586538,-76.49405455
7789 Sudley Road,Manassas,VA,20109,37.61126309,-76.49854287
798 N. Main Street,Marion,VA,24354,37.44190558,-76.55679727
18 Tensbury Drive,Martinsville,VA,24112,37.105476,-76.4421899
7091 Mechanicsville Turnpike,Mechanicsville,VA,23111,37.08501687,-76.46340478
10151 Hull Street Road,Midlothian,VA,23112,37.15875289,-76.21100842
12104 Jefferson Ave,Newport News,VA,23602,37.02118983,-76.28504612
12630 Warwick Blvd,Newport News,VA,23606,37.07832412,-76.25347367
15496 Warwick Blvd,Newport News,VA,23608,36.86637177,-76.23831956
5010 Mercury Blvd,Newport News,VA,23605,36.86457817,-81.50582295
746 J Clyde Morris Blvd,Newport News,VA,23601,36.9559939,-78.11428737
1263 N. Military Highway,Norfolk,VA,23502,36.88938701,-77.36506146
1716 Monticello Ave,Norfolk,VA,23517,37.13479485,-77.46536683
199 W. Ocean View Ave,Norfolk,VA,23503,38.25192626,-76.36502636
3690 Sewells Point Road,Norfolk,VA,23513,37.18220084,-76.30887554
546 1/2 E. Riverside Drive,North Tazewell,VA,24630,37.19748836,-76.32787513
320 Madison Road,Orange,VA,22960,36.81062334,-77.79180339
3335A S. Crater Road,Petersburg,VA,23805,36.83665863,-80.75122266
5420 Boydton Plank Road,Petersburg,VA,23803,36.79445926,-77.45114034
2800 Airline Blvd,Portsmouth,VA,23701,37.5155752,-77.39640159
440 Chestnut Street,Portsmouth,VA,23704,37.05274236,-77.47605305
5004 George Washington Hwy,Portsmouth,VA,23702,37.60190064,-77.44308916
1793A Southcreek One,Powhatan,VA,23139,37.57780121,-77.34912008
1991 Memorial Drive,Pulaski,VA,24301,37.50437002,-77.45958048
1006 Azalea Ave,Richmond,VA,23227,37.46529912,-77.57275661
3800 Mechanicsville Turnpike,Richmond,VA,23223,37.51709576,-77.54740305
401 E. Belt Blvd,Richmond,VA,23224,37.63720986,-77.56938942
4504 Jefferson Davis Hwy,Richmond,VA,23234,37.59514899,-79.89322039
4821 Williamsburg Rd,Richmond,VA,23231,37.63560323,-79.98236655
8340 Brook Road,Richmond,VA,23227,37.49872783,-79.95446024
8810 Patterson Ave,Richmond,VA,23229,37.30156891,-79.88863236
9000 W. Broad St,Richmond,VA,23294,37.22459286,-78.37102441
9300 Midlothian Turnpike,Richmond,VA,23235,37.32076113,-80.08745756
3401 Orange Avenue,Roanoke,VA,24012,37.01931274,-78.90772748
4057 Electric Road,Roanoke,VA,24018,38.23025297,-78.11857904
5209 Williamson Road,Roanoke,VA,24012,37.28857175,-77.40626518
1775 North Main St,Rocky Mount,VA,24151,36.70372057,-79.04637218
8726 Seminole Trail,Ruckersville,VA,22968,36.72084092,-78.21480769
1800 West Main Street,Salem,VA,24153,38.45972737,-77.40788993
1222 Wilborn Avenue,South Boston,VA,24592,38.13721905,-77.40951435
703 E. Atlantic,South Hill,VA,23970,39.08046355,-76.58355854
2838 Jefferson Davis Highway,Stafford,VA,22554,38.99869162,-76.86532942
1022 Richmond Avenue,Staunton,VA,24401,39.03587143,-79.89092032
113 Town Run Lane,Stephens City,VA,22655,36.74340396,-76.17464886
22300 S. Sterling Blvd,Sterling,VA,20164,37.90514142,-76.00046626
